dataset,root,data_split,facial_video,EEG,ECG,EDA,EOG,EMG,GSR,BVP,respiration,skin_temp,heart_rate,IBI,MEG,anno_type,self_annotation,external_annotation,partner_annotation,frame_size,fps,duration,EEG_vec_counts,EEG_ch,bool_both_file,label_id,participant_id,sample_id,fold
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/030_Trial_10_Speaking_Calmness.mp4,./datasets/EAV/EAV/subject3/EEG/030_Trial_10_Speaking_Calmness.csv,False,False,False,False,False,False,False,False,False,False,False,category,calmness,False,False,640/480,30,21.1,10000,30,True,1,3,523,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/115_Trial_15_Listening_Sadness.mp4,./datasets/EAV/EAV/subject3/EEG/115_Trial_15_Listening_Sadness.csv,False,False,False,False,False,False,False,False,False,False,False,category,sadness,False,False,640/480,30,21.033333,10000,30,True,4,3,524,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/029_Trial_09_Listening_Calmness.mp4,./datasets/EAV/EAV/subject3/EEG/029_Trial_09_Listening_Calmness.csv,False,False,False,False,False,False,False,False,False,False,False,category,calmness,False,False,640/480,30,21.0,10000,30,True,1,3,525,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/145_Trial_05_Listening_Anger.mp4,./datasets/EAV/EAV/subject3/EEG/145_Trial_05_Listening_Anger.csv,False,False,False,False,False,False,False,False,False,False,False,category,anger,False,False,640/480,30,21.1,10000,30,True,0,3,526,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/028_Trial_08_Speaking_Calmness.mp4,./datasets/EAV/EAV/subject3/EEG/028_Trial_08_Speaking_Calmness.csv,False,False,False,False,False,False,False,False,False,False,False,category,calmness,False,False,640/480,30,21.0,10000,30,True,1,3,527,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/032_Trial_12_Speaking_Neutral.mp4,./datasets/EAV/EAV/subject3/EEG/032_Trial_12_Speaking_Neutral.csv,False,False,False,False,False,False,False,False,False,False,False,category,neutral,False,False,640/480,30,21.1,10000,30,True,3,3,528,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/151_Trial_11_Listening_Neutral.mp4,./datasets/EAV/EAV/subject3/EEG/151_Trial_11_Listening_Neutral.csv,False,False,False,False,False,False,False,False,False,False,False,category,neutral,False,False,640/480,30,21.033333,10000,30,True,3,3,529,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/010_Trial_10_Speaking_Anger.mp4,./datasets/EAV/EAV/subject3/EEG/010_Trial_10_Speaking_Anger.csv,False,False,False,False,False,False,False,False,False,False,False,category,anger,False,False,640/480,30,21.033333,10000,30,True,0,3,530,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/195_Trial_15_Listening_Sadness.mp4,./datasets/EAV/EAV/subject3/EEG/195_Trial_15_Listening_Sadness.csv,False,False,False,False,False,False,False,False,False,False,False,category,sadness,False,False,640/480,30,21.033333,10000,30,True,4,3,531,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/180_Trial_20_Speaking_Happiness.mp4,./datasets/EAV/EAV/subject3/EEG/180_Trial_20_Speaking_Happiness.csv,False,False,False,False,False,False,False,False,False,False,False,category,happiness,False,False,640/480,30,21.1,10000,30,True,2,3,532,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/048_Trial_08_Speaking_Sadness.mp4,./datasets/EAV/EAV/subject3/EEG/048_Trial_08_Speaking_Sadness.csv,False,False,False,False,False,False,False,False,False,False,False,category,sadness,False,False,640/480,30,21.033333,10000,30,True,4,3,533,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/127_Trial_07_Listening_Sadness.mp4,./datasets/EAV/EAV/subject3/EEG/127_Trial_07_Listening_Sadness.csv,False,False,False,False,False,False,False,False,False,False,False,category,sadness,False,False,640/480,30,21.1,10000,30,True,4,3,534,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/068_Trial_08_Speaking_Happiness.mp4,./datasets/EAV/EAV/subject3/EEG/068_Trial_08_Speaking_Happiness.csv,False,False,False,False,False,False,False,False,False,False,False,category,happiness,False,False,640/480,30,21.033333,10000,30,True,2,3,535,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/149_Trial_09_Listening_Anger.mp4,./datasets/EAV/EAV/subject3/EEG/149_Trial_09_Listening_Anger.csv,False,False,False,False,False,False,False,False,False,False,False,category,anger,False,False,640/480,30,21.133333,10000,30,True,0,3,536,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/099_Trial_19_Listening_Happiness.mp4,./datasets/EAV/EAV/subject3/EEG/099_Trial_19_Listening_Happiness.csv,False,False,False,False,False,False,False,False,False,False,False,category,happiness,False,False,640/480,30,21.1,10000,30,True,2,3,537,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/067_Trial_07_Listening_Happiness.mp4,./datasets/EAV/EAV/subject3/EEG/067_Trial_07_Listening_Happiness.csv,False,False,False,False,False,False,False,False,False,False,False,category,happiness,False,False,640/480,30,21.033333,10000,30,True,2,3,538,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/074_Trial_14_Speaking_Anger.mp4,./datasets/EAV/EAV/subject3/EEG/074_Trial_14_Speaking_Anger.csv,False,False,False,False,False,False,False,False,False,False,False,category,anger,False,False,640/480,30,21.033333,10000,30,True,0,3,539,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/086_Trial_06_Speaking_Calmness.mp4,./datasets/EAV/EAV/subject3/EEG/086_Trial_06_Speaking_Calmness.csv,False,False,False,False,False,False,False,False,False,False,False,category,calmness,False,False,640/480,30,21.033333,10000,30,True,1,3,540,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/150_Trial_10_Speaking_Anger.mp4,./datasets/EAV/EAV/subject3/EEG/150_Trial_10_Speaking_Anger.csv,False,False,False,False,False,False,False,False,False,False,False,category,anger,False,False,640/480,30,21.1,10000,30,True,0,3,541,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/052_Trial_12_Speaking_Neutral.mp4,./datasets/EAV/EAV/subject3/EEG/052_Trial_12_Speaking_Neutral.csv,False,False,False,False,False,False,False,False,False,False,False,category,neutral,False,False,640/480,30,21.1,10000,30,True,3,3,542,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/053_Trial_13_Listening_Sadness.mp4,./datasets/EAV/EAV/subject3/EEG/053_Trial_13_Listening_Sadness.csv,False,False,False,False,False,False,False,False,False,False,False,category,sadness,False,False,640/480,30,21.1,10000,30,True,4,3,543,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/027_Trial_07_Listening_Calmness.mp4,./datasets/EAV/EAV/subject3/EEG/027_Trial_07_Listening_Calmness.csv,False,False,False,False,False,False,False,False,False,False,False,category,calmness,False,False,640/480,30,21.1,10000,30,True,1,3,544,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/038_Trial_18_Speaking_Calmness.mp4,./datasets/EAV/EAV/subject3/EEG/038_Trial_18_Speaking_Calmness.csv,False,False,False,False,False,False,False,False,False,False,False,category,calmness,False,False,640/480,30,21.1,10000,30,True,1,3,545,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/121_Trial_01_Listening_Neutral.mp4,./datasets/EAV/EAV/subject3/EEG/121_Trial_01_Listening_Neutral.csv,False,False,False,False,False,False,False,False,False,False,False,category,neutral,False,False,640/480,30,21.1,10000,30,True,3,3,546,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/036_Trial_16_Speaking_Calmness.mp4,./datasets/EAV/EAV/subject3/EEG/036_Trial_16_Speaking_Calmness.csv,False,False,False,False,False,False,False,False,False,False,False,category,calmness,False,False,640/480,30,21.1,10000,30,True,1,3,547,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/097_Trial_17_Listening_Happiness.mp4,./datasets/EAV/EAV/subject3/EEG/097_Trial_17_Listening_Happiness.csv,False,False,False,False,False,False,False,False,False,False,False,category,happiness,False,False,640/480,30,21.033333,10000,30,True,2,3,548,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/058_Trial_18_Speaking_Sadness.mp4,./datasets/EAV/EAV/subject3/EEG/058_Trial_18_Speaking_Sadness.csv,False,False,False,False,False,False,False,False,False,False,False,category,sadness,False,False,640/480,30,21.1,10000,30,True,4,3,549,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/133_Trial_13_Listening_Anger.mp4,./datasets/EAV/EAV/subject3/EEG/133_Trial_13_Listening_Anger.csv,False,False,False,False,False,False,False,False,False,False,False,category,anger,False,False,640/480,30,21.1,10000,30,True,0,3,550,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/169_Trial_09_Listening_Calmness.mp4,./datasets/EAV/EAV/subject3/EEG/169_Trial_09_Listening_Calmness.csv,False,False,False,False,False,False,False,False,False,False,False,category,calmness,False,False,640/480,30,21.133333,10000,30,True,1,3,551,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/063_Trial_03_Listening_Happiness.mp4,./datasets/EAV/EAV/subject3/EEG/063_Trial_03_Listening_Happiness.csv,False,False,False,False,False,False,False,False,False,False,False,category,happiness,False,False,640/480,30,21.1,10000,30,True,2,3,552,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/170_Trial_10_Speaking_Calmness.mp4,./datasets/EAV/EAV/subject3/EEG/170_Trial_10_Speaking_Calmness.csv,False,False,False,False,False,False,False,False,False,False,False,category,calmness,False,False,640/480,30,21.033333,10000,30,True,1,3,553,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/084_Trial_04_Speaking_Calmness.mp4,./datasets/EAV/EAV/subject3/EEG/084_Trial_04_Speaking_Calmness.csv,False,False,False,False,False,False,False,False,False,False,False,category,calmness,False,False,640/480,30,21.1,10000,30,True,1,3,554,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/124_Trial_04_Speaking_Sadness.mp4,./datasets/EAV/EAV/subject3/EEG/124_Trial_04_Speaking_Sadness.csv,False,False,False,False,False,False,False,False,False,False,False,category,sadness,False,False,640/480,30,21.033333,10000,30,True,4,3,555,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/190_Trial_10_Speaking_Happiness.mp4,./datasets/EAV/EAV/subject3/EEG/190_Trial_10_Speaking_Happiness.csv,False,False,False,False,False,False,False,False,False,False,False,category,happiness,False,False,640/480,30,21.033333,10000,30,True,2,3,556,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/050_Trial_10_Speaking_Sadness.mp4,./datasets/EAV/EAV/subject3/EEG/050_Trial_10_Speaking_Sadness.csv,False,False,False,False,False,False,False,False,False,False,False,category,sadness,False,False,640/480,30,21.033333,10000,30,True,4,3,557,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/005_Trial_05_Listening_Anger.mp4,./datasets/EAV/EAV/subject3/EEG/005_Trial_05_Listening_Anger.csv,False,False,False,False,False,False,False,False,False,False,False,category,anger,False,False,640/480,30,21.1,10000,30,True,0,3,558,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/163_Trial_03_Listening_Calmness.mp4,./datasets/EAV/EAV/subject3/EEG/163_Trial_03_Listening_Calmness.csv,False,False,False,False,False,False,False,False,False,False,False,category,calmness,False,False,640/480,30,21.033333,10000,30,True,1,3,559,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/102_Trial_02_Speaking_Neutral.mp4,./datasets/EAV/EAV/subject3/EEG/102_Trial_02_Speaking_Neutral.csv,False,False,False,False,False,False,False,False,False,False,False,category,neutral,False,False,640/480,30,21.1,10000,30,True,3,3,560,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/015_Trial_15_Listening_Anger.mp4,./datasets/EAV/EAV/subject3/EEG/015_Trial_15_Listening_Anger.csv,False,False,False,False,False,False,False,False,False,False,False,category,anger,False,False,640/480,30,21.033333,10000,30,True,0,3,561,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/078_Trial_18_Speaking_Anger.mp4,./datasets/EAV/EAV/subject3/EEG/078_Trial_18_Speaking_Anger.csv,False,False,False,False,False,False,False,False,False,False,False,category,anger,False,False,640/480,30,21.1,10000,30,True,0,3,562,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/158_Trial_18_Speaking_Calmness.mp4,./datasets/EAV/EAV/subject3/EEG/158_Trial_18_Speaking_Calmness.csv,False,False,False,False,False,False,False,False,False,False,False,category,calmness,False,False,640/480,30,21.1,10000,30,True,1,3,563,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/033_Trial_13_Listening_Calmness.mp4,./datasets/EAV/EAV/subject3/EEG/033_Trial_13_Listening_Calmness.csv,False,False,False,False,False,False,False,False,False,False,False,category,calmness,False,False,640/480,30,21.1,10000,30,True,1,3,564,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/200_Trial_20_Speaking_Sadness.mp4,./datasets/EAV/EAV/subject3/EEG/200_Trial_20_Speaking_Sadness.csv,False,False,False,False,False,False,False,False,False,False,False,category,sadness,False,False,640/480,30,21.0,10000,30,True,4,3,565,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/042_Trial_02_Speaking_Neutral.mp4,./datasets/EAV/EAV/subject3/EEG/042_Trial_02_Speaking_Neutral.csv,False,False,False,False,False,False,False,False,False,False,False,category,neutral,False,False,640/480,30,21.033333,10000,30,True,3,3,566,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/173_Trial_13_Listening_Happiness.mp4,./datasets/EAV/EAV/subject3/EEG/173_Trial_13_Listening_Happiness.csv,False,False,False,False,False,False,False,False,False,False,False,category,happiness,False,False,640/480,30,21.1,10000,30,True,2,3,567,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/186_Trial_06_Speaking_Happiness.mp4,./datasets/EAV/EAV/subject3/EEG/186_Trial_06_Speaking_Happiness.csv,False,False,False,False,False,False,False,False,False,False,False,category,happiness,False,False,640/480,30,21.033333,10000,30,True,2,3,568,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/156_Trial_16_Speaking_Calmness.mp4,./datasets/EAV/EAV/subject3/EEG/156_Trial_16_Speaking_Calmness.csv,False,False,False,False,False,False,False,False,False,False,False,category,calmness,False,False,640/480,30,21.033333,10000,30,True,1,3,569,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/168_Trial_08_Speaking_Calmness.mp4,./datasets/EAV/EAV/subject3/EEG/168_Trial_08_Speaking_Calmness.csv,False,False,False,False,False,False,False,False,False,False,False,category,calmness,False,False,640/480,30,21.1,10000,30,True,1,3,570,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/129_Trial_09_Listening_Sadness.mp4,./datasets/EAV/EAV/subject3/EEG/129_Trial_09_Listening_Sadness.csv,False,False,False,False,False,False,False,False,False,False,False,category,sadness,False,False,640/480,30,21.133333,10000,30,True,4,3,571,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/008_Trial_08_Speaking_Anger.mp4,./datasets/EAV/EAV/subject3/EEG/008_Trial_08_Speaking_Anger.csv,False,False,False,False,False,False,False,False,False,False,False,category,anger,False,False,640/480,30,21.1,10000,30,True,0,3,572,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/120_Trial_20_Speaking_Sadness.mp4,./datasets/EAV/EAV/subject3/EEG/120_Trial_20_Speaking_Sadness.csv,False,False,False,False,False,False,False,False,False,False,False,category,sadness,False,False,640/480,30,21.033333,10000,30,True,4,3,573,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/143_Trial_03_Listening_Anger.mp4,./datasets/EAV/EAV/subject3/EEG/143_Trial_03_Listening_Anger.csv,False,False,False,False,False,False,False,False,False,False,False,category,anger,False,False,640/480,30,21.033333,10000,30,True,0,3,574,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/128_Trial_08_Speaking_Sadness.mp4,./datasets/EAV/EAV/subject3/EEG/128_Trial_08_Speaking_Sadness.csv,False,False,False,False,False,False,False,False,False,False,False,category,sadness,False,False,640/480,30,21.1,10000,30,True,4,3,575,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/020_Trial_20_Speaking_Anger.mp4,./datasets/EAV/EAV/subject3/EEG/020_Trial_20_Speaking_Anger.csv,False,False,False,False,False,False,False,False,False,False,False,category,anger,False,False,640/480,30,21.1,10000,30,True,0,3,576,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/116_Trial_16_Speaking_Sadness.mp4,./datasets/EAV/EAV/subject3/EEG/116_Trial_16_Speaking_Sadness.csv,False,False,False,False,False,False,False,False,False,False,False,category,sadness,False,False,640/480,30,21.033333,10000,30,True,4,3,577,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/080_Trial_20_Speaking_Anger.mp4,./datasets/EAV/EAV/subject3/EEG/080_Trial_20_Speaking_Anger.csv,False,False,False,False,False,False,False,False,False,False,False,category,anger,False,False,640/480,30,21.1,10000,30,True,0,3,578,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/092_Trial_12_Speaking_Neutral.mp4,./datasets/EAV/EAV/subject3/EEG/092_Trial_12_Speaking_Neutral.csv,False,False,False,False,False,False,False,False,False,False,False,category,neutral,False,False,640/480,30,21.033333,10000,30,True,3,3,579,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/106_Trial_06_Speaking_Happiness.mp4,./datasets/EAV/EAV/subject3/EEG/106_Trial_06_Speaking_Happiness.csv,False,False,False,False,False,False,False,False,False,False,False,category,happiness,False,False,640/480,30,21.1,10000,30,True,2,3,580,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/094_Trial_14_Speaking_Happiness.mp4,./datasets/EAV/EAV/subject3/EEG/094_Trial_14_Speaking_Happiness.csv,False,False,False,False,False,False,False,False,False,False,False,category,happiness,False,False,640/480,30,21.1,10000,30,True,2,3,581,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/007_Trial_07_Listening_Anger.mp4,./datasets/EAV/EAV/subject3/EEG/007_Trial_07_Listening_Anger.csv,False,False,False,False,False,False,False,False,False,False,False,category,anger,False,False,640/480,30,21.0,10000,30,True,0,3,582,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/004_Trial_04_Speaking_Anger.mp4,./datasets/EAV/EAV/subject3/EEG/004_Trial_04_Speaking_Anger.csv,False,False,False,False,False,False,False,False,False,False,False,category,anger,False,False,640/480,30,21.033333,10000,30,True,0,3,583,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/081_Trial_01_Listening_Neutral.mp4,./datasets/EAV/EAV/subject3/EEG/081_Trial_01_Listening_Neutral.csv,False,False,False,False,False,False,False,False,False,False,False,category,neutral,False,False,640/480,30,21.133333,10000,30,True,3,3,584,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/026_Trial_06_Speaking_Calmness.mp4,./datasets/EAV/EAV/subject3/EEG/026_Trial_06_Speaking_Calmness.csv,False,False,False,False,False,False,False,False,False,False,False,category,calmness,False,False,640/480,30,21.0,10000,30,True,1,3,585,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/066_Trial_06_Speaking_Happiness.mp4,./datasets/EAV/EAV/subject3/EEG/066_Trial_06_Speaking_Happiness.csv,False,False,False,False,False,False,False,False,False,False,False,category,happiness,False,False,640/480,30,21.033333,10000,30,True,2,3,586,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/119_Trial_19_Listening_Sadness.mp4,./datasets/EAV/EAV/subject3/EEG/119_Trial_19_Listening_Sadness.csv,False,False,False,False,False,False,False,False,False,False,False,category,sadness,False,False,640/480,30,21.1,10000,30,True,4,3,587,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/185_Trial_05_Listening_Happiness.mp4,./datasets/EAV/EAV/subject3/EEG/185_Trial_05_Listening_Happiness.csv,False,False,False,False,False,False,False,False,False,False,False,category,happiness,False,False,640/480,30,21.1,10000,30,True,2,3,588,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/057_Trial_17_Listening_Sadness.mp4,./datasets/EAV/EAV/subject3/EEG/057_Trial_17_Listening_Sadness.csv,False,False,False,False,False,False,False,False,False,False,False,category,sadness,False,False,640/480,30,21.133333,10000,30,True,4,3,589,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/171_Trial_11_Listening_Neutral.mp4,./datasets/EAV/EAV/subject3/EEG/171_Trial_11_Listening_Neutral.csv,False,False,False,False,False,False,False,False,False,False,False,category,neutral,False,False,640/480,30,21.1,10000,30,True,3,3,590,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/188_Trial_08_Speaking_Happiness.mp4,./datasets/EAV/EAV/subject3/EEG/188_Trial_08_Speaking_Happiness.csv,False,False,False,False,False,False,False,False,False,False,False,category,happiness,False,False,640/480,30,21.0,10000,30,True,2,3,591,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/006_Trial_06_Speaking_Anger.mp4,./datasets/EAV/EAV/subject3/EEG/006_Trial_06_Speaking_Anger.csv,False,False,False,False,False,False,False,False,False,False,False,category,anger,False,False,640/480,30,21.1,10000,30,True,0,3,592,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/183_Trial_03_Listening_Happiness.mp4,./datasets/EAV/EAV/subject3/EEG/183_Trial_03_Listening_Happiness.csv,False,False,False,False,False,False,False,False,False,False,False,category,happiness,False,False,640/480,30,21.033333,10000,30,True,2,3,593,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/041_Trial_01_Listening_Neutral.mp4,./datasets/EAV/EAV/subject3/EEG/041_Trial_01_Listening_Neutral.csv,False,False,False,False,False,False,False,False,False,False,False,category,neutral,False,False,640/480,30,21.1,10000,30,True,3,3,594,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/012_Trial_12_Speaking_Neutral.mp4,./datasets/EAV/EAV/subject3/EEG/012_Trial_12_Speaking_Neutral.csv,False,False,False,False,False,False,False,False,False,False,False,category,neutral,False,False,640/480,30,21.1,10000,30,True,3,3,595,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/176_Trial_16_Speaking_Happiness.mp4,./datasets/EAV/EAV/subject3/EEG/176_Trial_16_Speaking_Happiness.csv,False,False,False,False,False,False,False,False,False,False,False,category,happiness,False,False,640/480,30,21.033333,10000,30,True,2,3,596,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/175_Trial_15_Listening_Happiness.mp4,./datasets/EAV/EAV/subject3/EEG/175_Trial_15_Listening_Happiness.csv,False,False,False,False,False,False,False,False,False,False,False,category,happiness,False,False,640/480,30,21.033333,10000,30,True,2,3,597,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/079_Trial_19_Listening_Anger.mp4,./datasets/EAV/EAV/subject3/EEG/079_Trial_19_Listening_Anger.csv,False,False,False,False,False,False,False,False,False,False,False,category,anger,False,False,640/480,30,21.1,10000,30,True,0,3,598,3
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject3/cropped_video/104_Trial_04_Speaking_Happiness.mp4,./datasets/EAV/EAV/subject3/EEG/104_Trial_04_Speaking_Happiness.csv,False,False,False,False,False,False,False,False,False,False,False,category,happiness,False,False,640/480,30,21.1,10000,30,True,2,3,599,3
EAV,./datasets/EAV,train,./datasets/EAV/EAV/subject4/cropped_video/060_Trial_20_Speaking_Sadness.mp4,./datasets/EAV/EAV/subject4/EEG/060_Trial_20_Speaking_Sadness.csv,False,False,False,False,False,False,False,False,False,False,False,category,sadness,False,False,640/480,30,21.033333,10000,30,True,4,4,600,3
EAV,./datasets/EAV,train,./datasets/EAV/EAV/subject4/cropped_video/154_Trial_14_Speaking_Calmness.mp4,./datasets/EAV/EAV/subject4/EEG/154_Trial_14_Speaking_Calmness.csv,False,False,False,False,False,False,False,False,False,False,False,category,calmness,False,False,640/480,30,21.1,10000,30,True,1,4,601,3
EAV,./datasets/EAV,train,./datasets/EAV/EAV/subject4/cropped_video/165_Trial_05_Listening_Calmness.mp4,./datasets/EAV/EAV/subject4/EEG/165_Trial_05_Listening_Calmness.csv,False,False,False,False,False,False,False,False,False,False,False,category,calmness,False,False,640/480,30,21.0,10000,30,True,1,4,602,3
EAV,./datasets/EAV,train,./datasets/EAV/EAV/subject4/cropped_video/196_Trial_16_Speaking_Sadness.mp4,./datasets/EAV/EAV/subject4/EEG/196_Trial_16_Speaking_Sadness.csv,False,False,False,False,False,False,False,False,False,False,False,category,sadness,False,False,640/480,30,21.1,10000,30,True,4,4,603,3
EAV,./datasets/EAV,train,./datasets/EAV/EAV/subject4/cropped_video/025_Trial_05_Listening_Calmness.mp4,./datasets/EAV/EAV/subject4/EEG/025_Trial_05_Listening_Calmness.csv,False,False,False,False,False,False,False,False,False,False,False,category,calmness,False,False,640/480,30,21.133333,10000,30,True,1,4,604,3
EAV,./datasets/EAV,train,./datasets/EAV/EAV/subject4/cropped_video/021_Trial_01_Listening_Neutral.mp4,./datasets/EAV/EAV/subject4/EEG/021_Trial_01_Listening_Neutral.csv,False,False,False,False,False,False,False,False,False,False,False,category,neutral,False,False,640/480,30,21.033333,10000,30,True,3,4,605,3
EAV,./datasets/EAV,train,./datasets/EAV/EAV/subject4/cropped_video/023_Trial_03_Listening_Calmness.mp4,./datasets/EAV/EAV/subject4/EEG/023_Trial_03_Listening_Calmness.csv,False,False,False,False,False,False,False,False,False,False,False,category,calmness,False,False,640/480,30,21.1,10000,30,True,1,4,606,3
EAV,./datasets/EAV,train,./datasets/EAV/EAV/subject4/cropped_video/056_Trial_16_Speaking_Sadness.mp4,./datasets/EAV/EAV/subject4/EEG/056_Trial_16_Speaking_Sadness.csv,False,False,False,False,False,False,False,False,False,False,False,category,sadness,False,False,640/480,30,21.033333,10000,30,True,4,4,607,3
EAV,./datasets/EAV,train,./datasets/EAV/EAV/subject4/cropped_video/199_Trial_19_Listening_Sadness.mp4,./datasets/EAV/EAV/subject4/EEG/199_Trial_19_Listening_Sadness.csv,False,False,False,False,False,False,False,False,False,False,False,category,sadness,False,False,640/480,30,21.2,10000,30,True,4,4,608,3
EAV,./datasets/EAV,train,./datasets/EAV/EAV/subject4/cropped_video/181_Trial_01_Listening_Neutral.mp4,./datasets/EAV/EAV/subject4/EEG/181_Trial_01_Listening_Neutral.csv,False,False,False,False,False,False,False,False,False,False,False,category,neutral,False,False,640/480,30,21.1,10000,30,True,3,4,609,3
